Image Index,Label,Predicted Label,Model,Dataset,Attribution Method,Layer,Metric,Upscale Method,Mixing Method,Value
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,,0.27544564
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.27408674
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,,0.35896415
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.3337512
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,ERFUpsamplingFast,,0.3792417
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.4263407
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,ERFUpsamplingFast,,0.39239803
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.41539702
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,bilinearUpsampling,,0.35730955
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.35713217
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,bilinearUpsampling,,0.36354393
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.41257656
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,bilinearUpsampling,,0.3790338
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.4223377
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,bilinearUpsampling,,0.4394708
250,9,9,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.40031287
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,ERFUpsamplingFast,,0.05716289
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.056453332
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,ERFUpsamplingFast,,0.062307313
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.027796045
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,ERFUpsamplingFast,,-0.20639305
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.097929955
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,ERFUpsamplingFast,,-0.42066318
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,-0.21115649
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,bilinearUpsampling,,-0.31972188
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,-0.31968167
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,bilinearUpsampling,,-0.08156629
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,-0.023860514
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,bilinearUpsampling,,-0.37505102
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,-0.24390766
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,bilinearUpsampling,,-0.33403337
250,9,9,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,-0.20394522
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,ERFUpsamplingFast,,0.32278925
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.3226578
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,ERFUpsamplingFast,,0.3554952
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.37608713
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,ERFUpsamplingFast,,0.38603777
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.43125144
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,ERFUpsamplingFast,,0.43088374
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.4569443
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,bilinearUpsampling,,0.3755137
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.3758539
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,bilinearUpsampling,,0.34122366
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.3927694
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,bilinearUpsampling,,0.4288777
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.43098518
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,bilinearUpsampling,,0.44491562
250,9,9,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.4425354
251,4,5,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,,-0.03592197
251,4,5,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,-0.035737466
251,4,5,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,,0.0023235977
251,4,5,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,-0.015181173
