Image Index,Label,Predicted Label,Model,Dataset,Attribution Method,Layer,Metric,Upscale Method,Mixing Method,Value
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,None,0.12249431
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.122388914
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,None,0.12474194
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.13518666
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,ERFUpsamplingFast,None,0.21312116
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.13936862
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,ERFUpsamplingFast,None,0.04033544
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.17649364
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,bilinearUpsampling,None,0.072475225
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.07232948
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,bilinearUpsampling,None,0.15109006
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.0980898
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,bilinearUpsampling,None,0.22523539
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.19830391
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,bilinearUpsampling,None,0.03353814
0,2,2,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.17124939
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,ERFUpsamplingFast,None,0.012070976
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.0122453645
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,ERFUpsamplingFast,None,-0.1685547
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,-0.096989766
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,ERFUpsamplingFast,None,-0.07443425
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,-0.1848256
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,ERFUpsamplingFast,None,0.005590029
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,-0.14948465
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,bilinearUpsampling,None,0.06133998
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.061520606
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,bilinearUpsampling,None,0.020505682
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,-0.071883686
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,bilinearUpsampling,None,0.015527628
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.050967976
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,bilinearUpsampling,None,-0.004531905
0,2,2,VGG11,Imagenettewoof,EigenCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,-0.16593838
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,ERFUpsamplingFast,None,0.016813003
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.016889237
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,ERFUpsamplingFast,None,0.104754046
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.08415227
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,ERFUpsamplingFast,None,0.024180993
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.032505505
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,ERFUpsamplingFast,None,0.005568564
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.046787098
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,bilinearUpsampling,None,0.02302868
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.022820204
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,bilinearUpsampling,None,0.034195445
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.06437824
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,bilinearUpsampling,None,0.022440813
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.033367224
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,bilinearUpsampling,None,0.002469711
0,2,2,VGG11,Imagenettewoof,LayerCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.0617653
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,None,0.24880713
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.24841863
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,None,0.3039626
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.25382268
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,ERFUpsamplingFast,None,0.3630938
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.33280325
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,ERFUpsamplingFast,None,0.4590953
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.3792337
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,bilinearUpsampling,None,0.34859192
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.34826896
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,bilinearUpsampling,None,0.3806323
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.3761283
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,bilinearUpsampling,None,0.3582956
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.38571256
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,bilinearUpsampling,None,0.37605324
1,6,6,VGG11,Imagenettewoof,ScoreCAM,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.404656
1,6,6,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,ERFUpsamplingFast,None,0.14040352
1,6,6,VGG11,Imagenettewoof,EigenCAM,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.14173372
1,6,6,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,ERFUpsamplingFast,None,-0.14665963
1,6,6,VGG11,Imagenettewoof,EigenCAM,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,-0.17627054
1,6,6,VGG11,Imagenettewoof,EigenCAM,features.10,road_combined,ERFUpsamplingFast,None,0.31492287
